C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_15_062.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_15_062.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_15_062.jpg, 0, 0, 0, 14.42751
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_15_163.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_15_163.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_15_163.jpg, 0, 0.1483497, 0, 14.82965
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_15_267.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_15_267.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_15_267.jpg, 0, 0.4431762, 0, 14.48531
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_15_372.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_15_372.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_15_372.jpg, -0.0848688, 0.8006733, 0, 15.53924
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_15_475.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_15_475.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_15_475.jpg, -0.2962404, 1, 0, 16.55297
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_15_583.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_15_583.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_15_583.jpg, 0, 1, 0, 17.56112
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_15_684.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_15_684.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_15_684.jpg, 0, 1, 0, 18.59766
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_15_786.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_15_786.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_15_786.jpg, -0.0726417, 1, 0, 19.61313
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_15_887.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_15_887.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_15_887.jpg, -0.0187878, 1, 0, 20.6222
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_15_988.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_15_988.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_15_988.jpg, -0.3254031, 1, 0, 21.58426
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_16_092.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_16_092.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_16_092.jpg, -0.05911471, 1, 0, 22.75932
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_16_200.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_16_200.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_16_200.jpg, -0.3503565, 1, 0, 23.70226
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_16_308.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_16_308.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_16_308.jpg, -0.1155132, 1, 0, 24.66406
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_16_414.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_16_414.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_16_414.jpg, -0.0321849, 1, 0, 25.80146
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_16_521.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_16_521.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_16_521.jpg, -0.2796888, 1, 0, 26.71774
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_16_625.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_16_625.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_16_625.jpg, 0, 1, 0, 27.65456
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_16_726.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_16_726.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_16_726.jpg, 0, 1, 0, 28.5814
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_16_831.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_16_831.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_16_831.jpg, 0, 1, 0, 29.68505
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_16_934.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_16_934.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_16_934.jpg, 0, 1, 0, 30.18937
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_17_036.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_17_036.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_17_036.jpg, -0.3042861, 1, 0, 30.16641
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_17_143.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_17_143.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_17_143.jpg, -0.01157128, 1, 0, 30.18984
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_17_244.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_17_244.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_17_244.jpg, 0, 1, 0, 30.19011
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_17_353.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_17_353.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_17_353.jpg, -0.2075748, 1, 0, 30.18058
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_17_453.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_17_453.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_17_453.jpg, 0, 1, 0, 30.19007
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_17_559.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_17_559.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_17_559.jpg, -0.0790242, 1, 0, 30.18954
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_17_660.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_17_660.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_17_660.jpg, -0.1342974, 1, 0, 30.19006
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_17_769.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_17_769.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_17_769.jpg, 0, 1, 0, 30.18991
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_17_870.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_17_870.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_17_870.jpg, 0, 1, 0, 30.19026
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_17_973.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_17_973.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_17_973.jpg, 0, 1, 0, 30.19031
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_18_081.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_18_081.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_18_081.jpg, 0, 1, 0, 30.19032
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_18_184.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_18_184.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_18_184.jpg, 0, 1, 0, 30.19031
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_18_293.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_18_293.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_18_293.jpg, 0, 1, 0, 30.19031
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_18_393.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_18_393.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_18_393.jpg, 0, 1, 0, 30.19031
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_18_499.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_18_499.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_18_499.jpg, 0, 1, 0, 30.19029
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_18_601.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_18_601.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_18_601.jpg, 0, 1, 0, 30.19029
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_18_701.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_18_701.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_18_701.jpg, 0, 1, 0, 30.19031
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_18_803.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_18_803.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_18_803.jpg, 0, 1, 0, 30.19031
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_18_903.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_18_903.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_18_903.jpg, 0, 1, 0, 30.19028
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_19_005.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_19_005.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_19_005.jpg, 0, 1, 0, 30.19029
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_19_105.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_19_105.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_19_105.jpg, 0, 1, 0, 30.19029
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_19_213.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_19_213.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_19_213.jpg, 0, 1, 0, 30.19033
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_19_323.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_19_323.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_19_323.jpg, 0, 1, 0, 30.19027
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_19_433.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_19_433.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_19_433.jpg, 0, 1, 0, 30.19028
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_19_536.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_19_536.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_19_536.jpg, 0, 1, 0, 30.19031
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_19_637.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_19_637.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_19_637.jpg, 0, 1, 0, 30.19029
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_19_743.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_19_743.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_19_743.jpg, 0, 1, 0, 30.19031
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_19_851.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_19_851.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_19_851.jpg, 0.1332612, 1, 0, 30.18479
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_19_952.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_19_952.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_19_952.jpg, 0, 1, 0, 30.19017
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_20_054.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_20_054.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_20_054.jpg, 0, 1, 0, 30.19027
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_20_159.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_20_159.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_20_159.jpg, 0, 1, 0, 30.19031
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_20_266.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_20_266.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_20_266.jpg, 0, 1, 0, 30.19029
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_20_367.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_20_367.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_20_367.jpg, 0, 1, 0, 30.19026
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_20_472.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_20_472.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_20_472.jpg, 0, 1, 0, 30.19031
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_20_577.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_20_577.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_20_577.jpg, 0.1055454, 1, 0, 30.18745
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_20_679.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_20_679.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_20_679.jpg, 0.2683851, 1, 0, 30.17488
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_20_780.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_20_780.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_20_780.jpg, 0, 1, 0, 30.18873
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_20_882.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_20_882.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_20_882.jpg, 0, 1, 0, 30.19005
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_20_985.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_20_985.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_20_985.jpg, 0, 1, 0, 30.19027
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_21_089.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_21_089.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_21_089.jpg, 0, 1, 0, 30.1903
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_21_194.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_21_194.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_21_194.jpg, 0, 1, 0, 30.19029
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_21_301.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_21_301.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_21_301.jpg, 0, 1, 0, 30.19029
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_21_407.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_21_407.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_21_407.jpg, 0, 1, 0, 30.1903
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_21_508.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_21_508.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_21_508.jpg, 0.2786163, 1, 0, 30.17197
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_21_613.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_21_613.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_21_613.jpg, 0, 1, 0, 30.18934
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_21_716.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_21_716.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_21_716.jpg, 0, 1, 0, 30.19019
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_21_817.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_21_817.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_21_817.jpg, 0, 1, 0, 30.19023
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_21_917.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_21_917.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_21_917.jpg, 0, 1, 0, 30.19031
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_22_022.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_22_022.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_22_022.jpg, 0, 1, 0, 30.19029
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_22_127.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_22_127.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_22_127.jpg, 0.0662304, 1, 0, 30.18926
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_22_234.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_22_234.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_22_234.jpg, 0.2556384, 1, 0, 30.17867
C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\center_2020_09_18_21_05_22_333.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\left_2020_09_18_21_05_22_333.jpg, C:\Users\dtm\Downloads\simulator-windows-64\data\IMG\right_2020_09_18_21_05_22_333.jpg, 0, 1, 0, 30.18855
